dependency_group_id,constructor_family,linear_context,exact_relation,aggregate_coordinate,component_coordinates,n_members,linearity_argument,evidence_class,all_members_admissible,n_inadmissible_members,inadmissible_members,status,vacuous_reason
DEP_C4_PHASE_ece30,C4,PHASE(pinj_b|ece30),PHASE(pinj|ece30) = sum_b PHASE(pinj_b|ece30),PHASE(pinj|ece30),PHASE(pinj_15l|ece30)|PHASE(pinj_15r|ece30)|PHASE(pinj_21l|ece30)|PHASE(pinj_21r|ece30)|PHASE(pinj_30l|ece30)|PHASE(pinj_30r|ece30)|PHASE(pinj_33l|ece30)|PHASE(pinj_33r|ece30),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece30)|PHASE(pinj_15l|ece30)|PHASE(pinj_15r|ece30)|PHASE(pinj_21l|ece30)|PHASE(pinj_21r|ece30)|PHASE(pinj_30l|ece30)|PHASE(pinj_30r|ece30)|PHASE(pinj_33l|ece30)|PHASE(pinj_33r|ece30),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece30,C6,LEVEL_RATE(pinj_b|ece30),LEVEL_RATE(pinj|ece30) = sum_b LEVEL_RATE(pinj_b|ece30),LEVEL_RATE(pinj|ece30),LEVEL_RATE(pinj_15l|ece30)|LEVEL_RATE(pinj_15r|ece30)|LEVEL_RATE(pinj_21l|ece30)|LEVEL_RATE(pinj_21r|ece30)|LEVEL_RATE(pinj_30l|ece30)|LEVEL_RATE(pinj_30r|ece30)|LEVEL_RATE(pinj_33l|ece30)|LEVEL_RATE(pinj_33r|ece30),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece30)|LEVEL_RATE(pinj_21l|ece30)|LEVEL_RATE(pinj_21r|ece30)|LEVEL_RATE(pinj_33l|ece30),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece30,C8,LEVEL_OVER_RATE(pinj_b|ece30),LEVEL_OVER_RATE(pinj|ece30) = sum_b LEVEL_OVER_RATE(pinj_b|ece30),LEVEL_OVER_RATE(pinj|ece30),LEVEL_OVER_RATE(pinj_15l|ece30)|LEVEL_OVER_RATE(pinj_15r|ece30)|LEVEL_OVER_RATE(pinj_21l|ece30)|LEVEL_OVER_RATE(pinj_21r|ece30)|LEVEL_OVER_RATE(pinj_30l|ece30)|LEVEL_OVER_RATE(pinj_30r|ece30)|LEVEL_OVER_RATE(pinj_33l|ece30)|LEVEL_OVER_RATE(pinj_33r|ece30),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece30)|LEVEL_OVER_RATE(pinj_15l|ece30)|LEVEL_OVER_RATE(pinj_15r|ece30)|LEVEL_OVER_RATE(pinj_21l|ece30)|LEVEL_OVER_RATE(pinj_21r|ece30)|LEVEL_OVER_RATE(pinj_30l|ece30)|LEVEL_OVER_RATE(pinj_30r|ece30)|LEVEL_OVER_RATE(pinj_33l|ece30)|LEVEL_OVER_RATE(pinj_33r|ece30),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece31,C4,PHASE(pinj_b|ece31),PHASE(pinj|ece31) = sum_b PHASE(pinj_b|ece31),PHASE(pinj|ece31),PHASE(pinj_15l|ece31)|PHASE(pinj_15r|ece31)|PHASE(pinj_21l|ece31)|PHASE(pinj_21r|ece31)|PHASE(pinj_30l|ece31)|PHASE(pinj_30r|ece31)|PHASE(pinj_33l|ece31)|PHASE(pinj_33r|ece31),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece31)|PHASE(pinj_15l|ece31)|PHASE(pinj_15r|ece31)|PHASE(pinj_21l|ece31)|PHASE(pinj_21r|ece31)|PHASE(pinj_30l|ece31)|PHASE(pinj_30r|ece31)|PHASE(pinj_33l|ece31)|PHASE(pinj_33r|ece31),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece31,C6,LEVEL_RATE(pinj_b|ece31),LEVEL_RATE(pinj|ece31) = sum_b LEVEL_RATE(pinj_b|ece31),LEVEL_RATE(pinj|ece31),LEVEL_RATE(pinj_15l|ece31)|LEVEL_RATE(pinj_15r|ece31)|LEVEL_RATE(pinj_21l|ece31)|LEVEL_RATE(pinj_21r|ece31)|LEVEL_RATE(pinj_30l|ece31)|LEVEL_RATE(pinj_30r|ece31)|LEVEL_RATE(pinj_33l|ece31)|LEVEL_RATE(pinj_33r|ece31),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece31)|LEVEL_RATE(pinj_21l|ece31)|LEVEL_RATE(pinj_21r|ece31)|LEVEL_RATE(pinj_33l|ece31),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece31,C8,LEVEL_OVER_RATE(pinj_b|ece31),LEVEL_OVER_RATE(pinj|ece31) = sum_b LEVEL_OVER_RATE(pinj_b|ece31),LEVEL_OVER_RATE(pinj|ece31),LEVEL_OVER_RATE(pinj_15l|ece31)|LEVEL_OVER_RATE(pinj_15r|ece31)|LEVEL_OVER_RATE(pinj_21l|ece31)|LEVEL_OVER_RATE(pinj_21r|ece31)|LEVEL_OVER_RATE(pinj_30l|ece31)|LEVEL_OVER_RATE(pinj_30r|ece31)|LEVEL_OVER_RATE(pinj_33l|ece31)|LEVEL_OVER_RATE(pinj_33r|ece31),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece31)|LEVEL_OVER_RATE(pinj_15l|ece31)|LEVEL_OVER_RATE(pinj_15r|ece31)|LEVEL_OVER_RATE(pinj_21l|ece31)|LEVEL_OVER_RATE(pinj_21r|ece31)|LEVEL_OVER_RATE(pinj_30l|ece31)|LEVEL_OVER_RATE(pinj_30r|ece31)|LEVEL_OVER_RATE(pinj_33l|ece31)|LEVEL_OVER_RATE(pinj_33r|ece31),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece33,C4,PHASE(pinj_b|ece33),PHASE(pinj|ece33) = sum_b PHASE(pinj_b|ece33),PHASE(pinj|ece33),PHASE(pinj_15l|ece33)|PHASE(pinj_15r|ece33)|PHASE(pinj_21l|ece33)|PHASE(pinj_21r|ece33)|PHASE(pinj_30l|ece33)|PHASE(pinj_30r|ece33)|PHASE(pinj_33l|ece33)|PHASE(pinj_33r|ece33),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece33)|PHASE(pinj_15l|ece33)|PHASE(pinj_15r|ece33)|PHASE(pinj_21l|ece33)|PHASE(pinj_21r|ece33)|PHASE(pinj_30l|ece33)|PHASE(pinj_30r|ece33)|PHASE(pinj_33l|ece33)|PHASE(pinj_33r|ece33),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece33,C6,LEVEL_RATE(pinj_b|ece33),LEVEL_RATE(pinj|ece33) = sum_b LEVEL_RATE(pinj_b|ece33),LEVEL_RATE(pinj|ece33),LEVEL_RATE(pinj_15l|ece33)|LEVEL_RATE(pinj_15r|ece33)|LEVEL_RATE(pinj_21l|ece33)|LEVEL_RATE(pinj_21r|ece33)|LEVEL_RATE(pinj_30l|ece33)|LEVEL_RATE(pinj_30r|ece33)|LEVEL_RATE(pinj_33l|ece33)|LEVEL_RATE(pinj_33r|ece33),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece33)|LEVEL_RATE(pinj_21l|ece33)|LEVEL_RATE(pinj_21r|ece33)|LEVEL_RATE(pinj_33l|ece33),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece33,C8,LEVEL_OVER_RATE(pinj_b|ece33),LEVEL_OVER_RATE(pinj|ece33) = sum_b LEVEL_OVER_RATE(pinj_b|ece33),LEVEL_OVER_RATE(pinj|ece33),LEVEL_OVER_RATE(pinj_15l|ece33)|LEVEL_OVER_RATE(pinj_15r|ece33)|LEVEL_OVER_RATE(pinj_21l|ece33)|LEVEL_OVER_RATE(pinj_21r|ece33)|LEVEL_OVER_RATE(pinj_30l|ece33)|LEVEL_OVER_RATE(pinj_30r|ece33)|LEVEL_OVER_RATE(pinj_33l|ece33)|LEVEL_OVER_RATE(pinj_33r|ece33),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece33)|LEVEL_OVER_RATE(pinj_15l|ece33)|LEVEL_OVER_RATE(pinj_15r|ece33)|LEVEL_OVER_RATE(pinj_21l|ece33)|LEVEL_OVER_RATE(pinj_21r|ece33)|LEVEL_OVER_RATE(pinj_30l|ece33)|LEVEL_OVER_RATE(pinj_30r|ece33)|LEVEL_OVER_RATE(pinj_33l|ece33)|LEVEL_OVER_RATE(pinj_33r|ece33),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece35,C4,PHASE(pinj_b|ece35),PHASE(pinj|ece35) = sum_b PHASE(pinj_b|ece35),PHASE(pinj|ece35),PHASE(pinj_15l|ece35)|PHASE(pinj_15r|ece35)|PHASE(pinj_21l|ece35)|PHASE(pinj_21r|ece35)|PHASE(pinj_30l|ece35)|PHASE(pinj_30r|ece35)|PHASE(pinj_33l|ece35)|PHASE(pinj_33r|ece35),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece35)|PHASE(pinj_15l|ece35)|PHASE(pinj_15r|ece35)|PHASE(pinj_21l|ece35)|PHASE(pinj_21r|ece35)|PHASE(pinj_30l|ece35)|PHASE(pinj_30r|ece35)|PHASE(pinj_33l|ece35)|PHASE(pinj_33r|ece35),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece35,C6,LEVEL_RATE(pinj_b|ece35),LEVEL_RATE(pinj|ece35) = sum_b LEVEL_RATE(pinj_b|ece35),LEVEL_RATE(pinj|ece35),LEVEL_RATE(pinj_15l|ece35)|LEVEL_RATE(pinj_15r|ece35)|LEVEL_RATE(pinj_21l|ece35)|LEVEL_RATE(pinj_21r|ece35)|LEVEL_RATE(pinj_30l|ece35)|LEVEL_RATE(pinj_30r|ece35)|LEVEL_RATE(pinj_33l|ece35)|LEVEL_RATE(pinj_33r|ece35),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece35)|LEVEL_RATE(pinj_21l|ece35)|LEVEL_RATE(pinj_21r|ece35)|LEVEL_RATE(pinj_33l|ece35),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece35,C8,LEVEL_OVER_RATE(pinj_b|ece35),LEVEL_OVER_RATE(pinj|ece35) = sum_b LEVEL_OVER_RATE(pinj_b|ece35),LEVEL_OVER_RATE(pinj|ece35),LEVEL_OVER_RATE(pinj_15l|ece35)|LEVEL_OVER_RATE(pinj_15r|ece35)|LEVEL_OVER_RATE(pinj_21l|ece35)|LEVEL_OVER_RATE(pinj_21r|ece35)|LEVEL_OVER_RATE(pinj_30l|ece35)|LEVEL_OVER_RATE(pinj_30r|ece35)|LEVEL_OVER_RATE(pinj_33l|ece35)|LEVEL_OVER_RATE(pinj_33r|ece35),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece35)|LEVEL_OVER_RATE(pinj_15l|ece35)|LEVEL_OVER_RATE(pinj_15r|ece35)|LEVEL_OVER_RATE(pinj_21l|ece35)|LEVEL_OVER_RATE(pinj_21r|ece35)|LEVEL_OVER_RATE(pinj_30l|ece35)|LEVEL_OVER_RATE(pinj_30r|ece35)|LEVEL_OVER_RATE(pinj_33l|ece35)|LEVEL_OVER_RATE(pinj_33r|ece35),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece36,C4,PHASE(pinj_b|ece36),PHASE(pinj|ece36) = sum_b PHASE(pinj_b|ece36),PHASE(pinj|ece36),PHASE(pinj_15l|ece36)|PHASE(pinj_15r|ece36)|PHASE(pinj_21l|ece36)|PHASE(pinj_21r|ece36)|PHASE(pinj_30l|ece36)|PHASE(pinj_30r|ece36)|PHASE(pinj_33l|ece36)|PHASE(pinj_33r|ece36),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece36)|PHASE(pinj_15l|ece36)|PHASE(pinj_15r|ece36)|PHASE(pinj_21l|ece36)|PHASE(pinj_21r|ece36)|PHASE(pinj_30l|ece36)|PHASE(pinj_30r|ece36)|PHASE(pinj_33l|ece36)|PHASE(pinj_33r|ece36),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece36,C6,LEVEL_RATE(pinj_b|ece36),LEVEL_RATE(pinj|ece36) = sum_b LEVEL_RATE(pinj_b|ece36),LEVEL_RATE(pinj|ece36),LEVEL_RATE(pinj_15l|ece36)|LEVEL_RATE(pinj_15r|ece36)|LEVEL_RATE(pinj_21l|ece36)|LEVEL_RATE(pinj_21r|ece36)|LEVEL_RATE(pinj_30l|ece36)|LEVEL_RATE(pinj_30r|ece36)|LEVEL_RATE(pinj_33l|ece36)|LEVEL_RATE(pinj_33r|ece36),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece36)|LEVEL_RATE(pinj_21l|ece36)|LEVEL_RATE(pinj_21r|ece36)|LEVEL_RATE(pinj_33l|ece36),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece36,C8,LEVEL_OVER_RATE(pinj_b|ece36),LEVEL_OVER_RATE(pinj|ece36) = sum_b LEVEL_OVER_RATE(pinj_b|ece36),LEVEL_OVER_RATE(pinj|ece36),LEVEL_OVER_RATE(pinj_15l|ece36)|LEVEL_OVER_RATE(pinj_15r|ece36)|LEVEL_OVER_RATE(pinj_21l|ece36)|LEVEL_OVER_RATE(pinj_21r|ece36)|LEVEL_OVER_RATE(pinj_30l|ece36)|LEVEL_OVER_RATE(pinj_30r|ece36)|LEVEL_OVER_RATE(pinj_33l|ece36)|LEVEL_OVER_RATE(pinj_33r|ece36),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece36)|LEVEL_OVER_RATE(pinj_15l|ece36)|LEVEL_OVER_RATE(pinj_15r|ece36)|LEVEL_OVER_RATE(pinj_21l|ece36)|LEVEL_OVER_RATE(pinj_21r|ece36)|LEVEL_OVER_RATE(pinj_30l|ece36)|LEVEL_OVER_RATE(pinj_30r|ece36)|LEVEL_OVER_RATE(pinj_33l|ece36)|LEVEL_OVER_RATE(pinj_33r|ece36),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece37,C4,PHASE(pinj_b|ece37),PHASE(pinj|ece37) = sum_b PHASE(pinj_b|ece37),PHASE(pinj|ece37),PHASE(pinj_15l|ece37)|PHASE(pinj_15r|ece37)|PHASE(pinj_21l|ece37)|PHASE(pinj_21r|ece37)|PHASE(pinj_30l|ece37)|PHASE(pinj_30r|ece37)|PHASE(pinj_33l|ece37)|PHASE(pinj_33r|ece37),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece37)|PHASE(pinj_15l|ece37)|PHASE(pinj_15r|ece37)|PHASE(pinj_21l|ece37)|PHASE(pinj_21r|ece37)|PHASE(pinj_30l|ece37)|PHASE(pinj_30r|ece37)|PHASE(pinj_33l|ece37)|PHASE(pinj_33r|ece37),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece37,C6,LEVEL_RATE(pinj_b|ece37),LEVEL_RATE(pinj|ece37) = sum_b LEVEL_RATE(pinj_b|ece37),LEVEL_RATE(pinj|ece37),LEVEL_RATE(pinj_15l|ece37)|LEVEL_RATE(pinj_15r|ece37)|LEVEL_RATE(pinj_21l|ece37)|LEVEL_RATE(pinj_21r|ece37)|LEVEL_RATE(pinj_30l|ece37)|LEVEL_RATE(pinj_30r|ece37)|LEVEL_RATE(pinj_33l|ece37)|LEVEL_RATE(pinj_33r|ece37),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece37)|LEVEL_RATE(pinj_21l|ece37)|LEVEL_RATE(pinj_21r|ece37)|LEVEL_RATE(pinj_33l|ece37),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece37,C8,LEVEL_OVER_RATE(pinj_b|ece37),LEVEL_OVER_RATE(pinj|ece37) = sum_b LEVEL_OVER_RATE(pinj_b|ece37),LEVEL_OVER_RATE(pinj|ece37),LEVEL_OVER_RATE(pinj_15l|ece37)|LEVEL_OVER_RATE(pinj_15r|ece37)|LEVEL_OVER_RATE(pinj_21l|ece37)|LEVEL_OVER_RATE(pinj_21r|ece37)|LEVEL_OVER_RATE(pinj_30l|ece37)|LEVEL_OVER_RATE(pinj_30r|ece37)|LEVEL_OVER_RATE(pinj_33l|ece37)|LEVEL_OVER_RATE(pinj_33r|ece37),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece37)|LEVEL_OVER_RATE(pinj_15l|ece37)|LEVEL_OVER_RATE(pinj_15r|ece37)|LEVEL_OVER_RATE(pinj_21l|ece37)|LEVEL_OVER_RATE(pinj_21r|ece37)|LEVEL_OVER_RATE(pinj_30l|ece37)|LEVEL_OVER_RATE(pinj_30r|ece37)|LEVEL_OVER_RATE(pinj_33l|ece37)|LEVEL_OVER_RATE(pinj_33r|ece37),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece38,C4,PHASE(pinj_b|ece38),PHASE(pinj|ece38) = sum_b PHASE(pinj_b|ece38),PHASE(pinj|ece38),PHASE(pinj_15l|ece38)|PHASE(pinj_15r|ece38)|PHASE(pinj_21l|ece38)|PHASE(pinj_21r|ece38)|PHASE(pinj_30l|ece38)|PHASE(pinj_30r|ece38)|PHASE(pinj_33l|ece38)|PHASE(pinj_33r|ece38),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece38)|PHASE(pinj_15l|ece38)|PHASE(pinj_15r|ece38)|PHASE(pinj_21l|ece38)|PHASE(pinj_21r|ece38)|PHASE(pinj_30l|ece38)|PHASE(pinj_30r|ece38)|PHASE(pinj_33l|ece38)|PHASE(pinj_33r|ece38),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece38,C6,LEVEL_RATE(pinj_b|ece38),LEVEL_RATE(pinj|ece38) = sum_b LEVEL_RATE(pinj_b|ece38),LEVEL_RATE(pinj|ece38),LEVEL_RATE(pinj_15l|ece38)|LEVEL_RATE(pinj_15r|ece38)|LEVEL_RATE(pinj_21l|ece38)|LEVEL_RATE(pinj_21r|ece38)|LEVEL_RATE(pinj_30l|ece38)|LEVEL_RATE(pinj_30r|ece38)|LEVEL_RATE(pinj_33l|ece38)|LEVEL_RATE(pinj_33r|ece38),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece38)|LEVEL_RATE(pinj_21l|ece38)|LEVEL_RATE(pinj_21r|ece38)|LEVEL_RATE(pinj_33l|ece38),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece38,C8,LEVEL_OVER_RATE(pinj_b|ece38),LEVEL_OVER_RATE(pinj|ece38) = sum_b LEVEL_OVER_RATE(pinj_b|ece38),LEVEL_OVER_RATE(pinj|ece38),LEVEL_OVER_RATE(pinj_15l|ece38)|LEVEL_OVER_RATE(pinj_15r|ece38)|LEVEL_OVER_RATE(pinj_21l|ece38)|LEVEL_OVER_RATE(pinj_21r|ece38)|LEVEL_OVER_RATE(pinj_30l|ece38)|LEVEL_OVER_RATE(pinj_30r|ece38)|LEVEL_OVER_RATE(pinj_33l|ece38)|LEVEL_OVER_RATE(pinj_33r|ece38),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece38)|LEVEL_OVER_RATE(pinj_15l|ece38)|LEVEL_OVER_RATE(pinj_15r|ece38)|LEVEL_OVER_RATE(pinj_21l|ece38)|LEVEL_OVER_RATE(pinj_21r|ece38)|LEVEL_OVER_RATE(pinj_30l|ece38)|LEVEL_OVER_RATE(pinj_30r|ece38)|LEVEL_OVER_RATE(pinj_33l|ece38)|LEVEL_OVER_RATE(pinj_33r|ece38),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece39,C4,PHASE(pinj_b|ece39),PHASE(pinj|ece39) = sum_b PHASE(pinj_b|ece39),PHASE(pinj|ece39),PHASE(pinj_15l|ece39)|PHASE(pinj_15r|ece39)|PHASE(pinj_21l|ece39)|PHASE(pinj_21r|ece39)|PHASE(pinj_30l|ece39)|PHASE(pinj_30r|ece39)|PHASE(pinj_33l|ece39)|PHASE(pinj_33r|ece39),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece39)|PHASE(pinj_15l|ece39)|PHASE(pinj_15r|ece39)|PHASE(pinj_21l|ece39)|PHASE(pinj_21r|ece39)|PHASE(pinj_30l|ece39)|PHASE(pinj_30r|ece39)|PHASE(pinj_33l|ece39)|PHASE(pinj_33r|ece39),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece39,C6,LEVEL_RATE(pinj_b|ece39),LEVEL_RATE(pinj|ece39) = sum_b LEVEL_RATE(pinj_b|ece39),LEVEL_RATE(pinj|ece39),LEVEL_RATE(pinj_15l|ece39)|LEVEL_RATE(pinj_15r|ece39)|LEVEL_RATE(pinj_21l|ece39)|LEVEL_RATE(pinj_21r|ece39)|LEVEL_RATE(pinj_30l|ece39)|LEVEL_RATE(pinj_30r|ece39)|LEVEL_RATE(pinj_33l|ece39)|LEVEL_RATE(pinj_33r|ece39),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece39)|LEVEL_RATE(pinj_21l|ece39)|LEVEL_RATE(pinj_21r|ece39)|LEVEL_RATE(pinj_33l|ece39),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece39,C8,LEVEL_OVER_RATE(pinj_b|ece39),LEVEL_OVER_RATE(pinj|ece39) = sum_b LEVEL_OVER_RATE(pinj_b|ece39),LEVEL_OVER_RATE(pinj|ece39),LEVEL_OVER_RATE(pinj_15l|ece39)|LEVEL_OVER_RATE(pinj_15r|ece39)|LEVEL_OVER_RATE(pinj_21l|ece39)|LEVEL_OVER_RATE(pinj_21r|ece39)|LEVEL_OVER_RATE(pinj_30l|ece39)|LEVEL_OVER_RATE(pinj_30r|ece39)|LEVEL_OVER_RATE(pinj_33l|ece39)|LEVEL_OVER_RATE(pinj_33r|ece39),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece39)|LEVEL_OVER_RATE(pinj_15l|ece39)|LEVEL_OVER_RATE(pinj_15r|ece39)|LEVEL_OVER_RATE(pinj_21l|ece39)|LEVEL_OVER_RATE(pinj_21r|ece39)|LEVEL_OVER_RATE(pinj_30l|ece39)|LEVEL_OVER_RATE(pinj_30r|ece39)|LEVEL_OVER_RATE(pinj_33l|ece39)|LEVEL_OVER_RATE(pinj_33r|ece39),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
